Id,Sex,Age,Industry,Constellation,sentiment,Sentiment
1429393,female,35,,Aries,,0.07767948921721722
1429767,male,15,Student,Virgo,,0.11995857527622227
1432215,female,35,Communications-Media,Aries,,0.07146225942944794
1432406,female,16,,Gemini,,0.07189268159065633
1432868,male,16,Student,Scorpio,,0.08660639426585726
1434608,male,27,Internet,Sagittarius,,0.16559578980087922
1435222,female,27,,Cancer,,0.1682154679089334
1435600,male,16,Student,Aries,,0.10402126858648598
1436059,female,15,Education,Gemini,,0.05223604788550927
1436696,female,23,Agriculture,Capricorn,,0.10092964051898702
143781,female,25,Education,Aries,,0.054936053452720124
1438488,female,26,,Leo,,0.10982531055900621
1438491,male,16,Agriculture,Aries,,0.05354160061315882
1438661,female,16,,Virgo,,0.035924322732336166
1439099,female,27,Education,Cancer,,0.08683450602677298
1440291,female,23,Accounting,Pisces,,0.16571173132995892
1442904,male,39,,Virgo,,0.0497990183217456
1443644,male,16,Student,Pisces,,0.027224287387330865
1444118,female,41,Law,Leo,,0.09996867196343245
1444263,female,17,Arts,Sagittarius,,0.019193018353174607
1444311,male,23,Education,Aquarius,,0.0842486184575811
1445315,female,23,,Scorpio,,0.06018562300508796
1445734,male,26,Technology,Leo,,0.09620226878630239
1446030,female,17,Student,Aquarius,,0.017631554228994206
1449141,male,43,Education,Aquarius,,0.056755720204953224
1450156,female,37,,Leo,,0.021532043543966817
1450587,female,15,Arts,Aquarius,,-0.046095004665987885
1450960,female,24,Fashion,Pisces,,0.11430581818515846
1451285,female,25,,Taurus,,0.09834544978698903
1452076,female,15,Student,Sagittarius,,0.06125631991916377
1452877,male,17,,Cancer,,0.050124173540501464
1453177,female,26,,Taurus,,0.08165559525196354
1455561,male,17,Student,Scorpio,,0.03926727575834252
1456646,female,24,,Aquarius,,0.09777520972436225
1461221,female,27,Marketing,Libra,,0.10930264961311234
1461401,female,16,Student,Scorpio,,0.04006347338306542
1461773,male,25,Engineering,Virgo,,0.07290682388513373
1461990,female,17,,Libra,,0.0434154262305332
1462207,female,26,Science,Cancer,,0.15834840906698955
1463590,female,24,Education,Capricorn,,0.04641415031639173
1463769,male,23,,Cancer,,0.07692163488477524
1464008,male,23,Publishing,Capricorn,,0.0401012122211856
1464036,male,24,Technology,Cancer,,0.0994174835687751
1464756,female,23,Military,Pisces,,0.027657856668148732
1464983,male,24,,Cancer,,0.06174382598207951
1464999,male,23,Student,Leo,,0.10501749282071064
1465987,female,33,,Aquarius,,0.005809774750643016
1466700,male,24,Arts,Aries,,0.08261572736663893
1468613,male,26,Technology,Taurus,,0.10384531988335496
1469021,male,34,,Libra,,0.15425222925222928
1470319,female,26,Museums-Libraries,Libra,,0.08381334195063425
1472026,female,47,Arts,Sagittarius,,0.17345797634078888
1472294,female,16,Student,Leo,,0.04870176537447263
1472662,male,23,Internet,Aries,,0.06839233096305909
1472995,female,27,,Aries,,0.08381334195063425
1473902,female,25,,Pisces,,0.07520691456136229
1474169,male,23,Tourism,Gemini,,0.06177321652380801
1474573,female,23,Student,Leo,,0.0614152510262775
1476037,female,16,,Virgo,,0.101835403699603
1476382,male,33,Publishing,Gemini,,0.05924470916997529
1476558,female,24,Law,Pisces,,0.04453775950751757
1476840,female,33,Museums-Libraries,Virgo,,0.06402361795991775
1477098,female,17,Marketing,Sagittarius,,0.08089775218051125
1477179,female,23,Education,Leo,,0.1495554049125478
1477224,male,24,Non-Profit,Leo,,0.04719965029975403
1477618,female,33,,Cancer,,0.10778449381610301
1478602,male,23,Communications-Media,Libra,,0.06310693525870063
1478632,male,17,Student,Leo,,0.03104701602270348
1479989,female,25,,Sagittarius,,-0.041051594633911705
1480689,female,17,Student,Virgo,,0.06631723187501815
1482060,male,17,Student,Cancer,,0.07489844484110916
1484232,female,23,BusinessServices,Leo,,0.05897231402968969
1485746,male,39,Technology,Scorpio,,0.06971762158146086
1485806,male,24,Technology,Capricorn,,0.09833794555304787
148638,male,36,Technology,Sagittarius,,0.08815694002014757
1486619,male,35,Technology,Taurus,,0.2169450621157554
1487795,male,17,,Gemini,,0.07503664584360786
1488330,male,17,Non-Profit,Pisces,,0.1251846915358695
1488629,female,34,,Libra,,0.16722680097680095
1491593,male,27,,Cancer,,0.11043922686732932
1492818,female,47,Arts,Aries,,0.08654609218753956
1493200,male,39,,Aries,,0.15366465381869393
1493787,male,27,,Gemini,,0.07597124207329767
1493879,male,24,Transportation,Virgo,,0.08130745419645796
1495706,male,24,Student,Cancer,,0.10284955213625535
1496067,female,17,,Libra,,0.08867431271950257
1496664,female,35,Arts,Sagittarius,,0.03909403456220478
1496806,male,33,Publishing,Leo,,0.08109232749109807
1498597,male,17,Student,Pisces,,0.060184614763373924
1498713,female,23,Non-Profit,Sagittarius,,0.19454597083673172
1499735,female,24,,Pisces,,0.06124232292488011
1500723,male,23,Technology,Cancer,,0.09078414555385916
1502295,female,33,Government,Capricorn,,0.09210278235873474
1502896,female,25,Consulting,Pisces,,0.10036781491793897
1503551,male,27,Education,Sagittarius,,0.07022762467884419
1503737,male,26,,Pisces,,0.0862603756049269
1504395,female,27,,Aries,,0.03203514114525905
1506385,female,27,Internet,Gemini,,0.012144874899112194
1507424,male,35,Arts,Cancer,,0.052553324405723564
1509245,female,16,,Pisces,,0.05134770150665933
151025,female,24,HumanResources,Pisces,,0.05445165945165945
1510754,male,24,Internet,Aries,,0.060631373863152656
1512157,female,15,,Sagittarius,,0.045988275525709596
1512689,female,23,,Pisces,,0.180558113435829
1515112,female,33,,Gemini,,0.08948716722647011
1516660,male,17,Student,Cancer,,0.04955803427216816
151688,male,27,Communications-Media,Cancer,,0.07386485615744466
1516969,male,24,,Aquarius,,0.056847831556887864
1517450,male,26,,Virgo,,0.10147218907635575
1519254,male,24,,Libra,,0.1665567909028557
152088,female,25,Communications-Media,Aquarius,,0.04132353338076672
152151,female,23,Engineering,Libra,,0.0798155845108562
1523484,male,15,Student,Aquarius,,0.11064477335529964
1524664,female,23,Law,Capricorn,,0.037609703433514205
1524959,female,17,,Pisces,,0.12666605867650366
1525801,male,23,,Aries,,0.07686228244761559
1526231,female,24,,Scorpio,,0.08373981637527644
1526405,female,26,Education,Leo,,0.08763369765634259
1527446,male,17,LawEnforcement-Security,Capricorn,,0.07350839819766987
1531340,female,15,,Cancer,,-0.0057611516459472574
1532204,male,23,Accounting,Scorpio,,0.04054359754539442
1533236,female,27,,Scorpio,,-0.0020757508685795537
1533422,female,14,Student,Cancer,,0.02084171363650133
1534256,male,16,Student,Leo,,0.08163386243386243
1534611,male,15,Student,Sagittarius,,0.11973364315598227
1535244,male,17,Student,Virgo,,0.010058847661139
1535572,female,24,Publishing,Leo,,0.055855827806102834
15365,female,34,,Cancer,,0.09498491334937517
1537747,male,26,Arts,Taurus,,0.026995110198079778
1538355,female,15,,Aquarius,,0.10502110609580122
1538911,female,35,,Libra,,0.08696795282896011
154141,male,24,Internet,Aries,,0.1664525093550517
1543875,female,25,Education,Cancer,,0.05568475153006276
1544534,female,17,,Aquarius,,0.0763955688601264
1547685,male,14,Student,Leo,,0.10555153141127688
1549052,male,16,Education,Scorpio,,0.04536067652295723
1549103,female,23,Technology,Taurus,,0.048425552210846656
1549532,female,24,Biotech,Scorpio,,0.07752500170963714
1549616,male,27,Technology,Virgo,,0.08108239255298078
1550279,male,17,Student,Sagittarius,,0.08001065342897352
1550368,female,36,,Aquarius,,0.08208579007598603
1550687,female,24,Communications-Media,Sagittarius,,0.0958066158937925
1552033,male,43,Education,Taurus,,0.08514909940800253
1552252,male,24,Science,Taurus,,0.08636640041376827
1555267,male,35,Engineering,Aquarius,,0.12302977392977393
155710,male,23,,Cancer,,0.09228920669242892
1557658,male,37,Technology,Cancer,,0.09658954295821384
1558100,male,23,Student,Libra,,0.0823913962035509
1558288,female,15,Engineering,Taurus,,0.02173642776625731
1561597,female,25,Fashion,Scorpio,,0.0987397882127627
1561856,male,27,Engineering,Pisces,,0.14441691041928614
1562200,female,23,Advertising,Cancer,,0.07208250778813716
1563867,male,27,,Leo,,0.0786406154694336
1564008,female,16,Sports-Recreation,Libra,,0.11214959974895736
1564092,male,17,Student,Aries,,0.12429598232839711
1564288,female,17,Transportation,Aries,,0.05742963913326816
1566807,female,37,Education,Gemini,,0.04865148360902245
1566821,female,25,,Taurus,,0.12224644605765463
1567012,male,14,Student,Leo,,0.13417454451284647
1567751,female,25,Education,Cancer,,0.07635969922702379
1568659,male,33,Internet,Scorpio,,0.07411907113949387
1570566,male,16,,Gemini,,0.15072768215473326
1570719,male,26,Education,Libra,,0.0584214792731888
1571041,male,26,Student,Taurus,,0.028002367528797048
1571308,male,34,Communications-Media,Leo,,0.05823293172690764
1572460,male,24,Student,Scorpio,,0.12051170260822781
1576936,male,17,,Scorpio,,0.032742572733103034
1578617,male,27,Communications-Media,Cancer,,0.0785481096967406
1579923,male,15,,Virgo,,0.06196610940176725
1580166,male,25,Engineering,Virgo,,0.09623234856771923
1582428,male,37,Consulting,Capricorn,,0.10281287317688416
1583261,female,16,Arts,Gemini,,0.030467819702937948
1583560,female,24,Student,Sagittarius,,0.10183214325361178
1584393,female,23,Student,Cancer,,-0.009150793650793656
1585532,male,16,Student,Libra,,0.024337881092102005
1585689,female,25,,Capricorn,,0.05047608923673847
1585928,female,16,Student,Scorpio,,0.070677624362082
1586126,male,15,Student,Capricorn,,-0.004125262160926842
1586479,male,17,Student,Virgo,,0.0684199728189849
1586925,male,27,Banking,Aquarius,,0.0553502135197606
1587910,female,16,,Aries,,0.12233487976596902
1588678,male,13,Student,Scorpio,,0.14187278456478555
1588876,female,15,Student,Leo,,0.04036435650429007
1589546,male,41,Consulting,Virgo,,0.2911568890879236
1589779,male,17,,Sagittarius,,0.0764846530625931
1589923,male,26,Student,Aries,,0.025517686137816006
1591337,male,16,Education,Taurus,,0.05760994397759104
1591487,female,36,Technology,Aries,,0.0603065662259039
1591821,male,24,,Virgo,,0.07213514647476911
1591994,male,15,,Cancer,,0.08256613013837356
1592012,male,17,,Aquarius,,0.0642307396283003
1592863,female,45,Communications-Media,Virgo,,0.07030552119837835
1593902,male,15,Student,Taurus,,0.05554965580673973
1594483,male,40,,Leo,,0.13977433772678977
1594675,male,16,,Gemini,,0.012064816671587505
1596060,male,27,Internet,Libra,,0.09739071463387097
1596188,female,46,Accounting,Sagittarius,,0.1367296602936501
1596894,male,26,Arts,Libra,,0.08178729674702002
1596986,male,23,Biotech,Pisces,,0.05756284127970431
1598918,male,27,Education,Aries,,0.09593451731003548
1599382,female,24,,Gemini,,0.07385220216464172
1599685,male,23,Student,Capricorn,,0.08536287943207585
1600206,female,38,,Taurus,,0.06980894546370738
1601316,female,24,,Taurus,,0.07348355093229444
1601416,female,36,,Taurus,,0.0642380491489542
1602641,male,16,Student,Capricorn,,0.06207237779157143
1603874,male,41,Internet,Scorpio,,0.001064259121139234
1604072,male,47,Consulting,Cancer,,0.046778639780426935
1604213,female,14,,Aries,,0.046973318771337064
1604755,male,36,,Cancer,,0.08695494898618378
1604883,female,15,,Libra,,0.09586940338400385
1605135,male,14,Student,Virgo,,0.015075024182167036
1605613,female,23,Student,Leo,,0.05793506493506494
1605658,female,23,Engineering,Scorpio,,0.02034131057939292
1606559,male,23,,Scorpio,,0.060995451741696516
1607477,female,16,Student,Libra,,0.10051122051944425
1607649,female,25,,Scorpio,,0.06979510568339013
1608709,male,25,Accounting,Aries,,0.052028194028194016
1609589,male,16,Student,Capricorn,,0.008311813851003281
1610148,male,42,Non-Profit,Leo,,0.1546493271221532
1610612,female,36,,Taurus,,0.023132823338751593
1612063,female,24,,Aquarius,,0.08229946753795687
1615946,male,24,Engineering,Aries,,0.11496362197512723
1616269,male,26,Internet,Gemini,,0.04831423104312715
1617787,male,26,Architecture,Taurus,,0.06965484530639263
1617789,female,38,,Taurus,,0.04805822278818204
1618178,male,14,Arts,Scorpio,,0.07396347676166842
1619927,female,15,,Gemini,,0.03738477234932304
1620073,female,26,Non-Profit,Aries,,0.047496792865448376
1620182,male,25,Technology,Gemini,,0.05796236242706712
1620344,male,23,Student,Aries,,0.1282041922874577
1624111,female,16,Student,Aries,,0.05588398374639934
1626309,male,14,Student,Virgo,,0.06915334931425576
1627387,male,15,Student,Capricorn,,0.0505530607830955
1627420,male,17,,Capricorn,,0.17592961408510188
1627914,female,38,Education,Scorpio,,0.054741828450472395
1627994,female,17,,Virgo,,0.049051857900458566
1629718,male,27,Technology,Libra,,0.13290112693705544
1631607,female,26,Consulting,Leo,,0.08601166493071166
1632855,male,27,Internet,Aries,,0.07433807319223984
1633002,male,24,Technology,Leo,,0.06356118290620136
1633534,male,39,Arts,Pisces,,0.06240904415937021
1633958,male,23,Military,Virgo,,0.10304323373569406
1634005,female,23,,Aries,,0.09602487585886467
1634038,female,23,,Gemini,,0.07448771747120804
1634149,female,39,,Aquarius,,0.09390150628527538
1634774,male,33,,Pisces,,0.08802478066378067
1634856,female,38,BusinessServices,Scorpio,,0.07403055165823047
1636139,male,24,Student,Gemini,,0.09026691370358036
1636406,male,23,Student,Scorpio,,0.0675338767548589
1636651,female,39,,Capricorn,,0.07155713536080353
1637100,female,16,Student,Scorpio,,0.08403043254074413
1637259,female,42,,Taurus,,0.07662932819182819
1637456,male,24,Internet,Capricorn,,0.10728577441077443
1638582,male,37,Education,Sagittarius,,0.11455860873543801
1640282,male,26,Communications-Media,Leo,,0.05475503425783115
1643141,female,24,Education,Aries,,0.07924170522108669
1643433,male,17,,Cancer,,0.05245638432907806
1645163,male,17,,Aries,,0.1634898860684337
1645606,male,27,Arts,Cancer,,0.03343470074623533
1645698,male,26,Student,Taurus,,0.037290940344584037
1646668,female,16,Arts,Libra,,0.02564435564435564
1648321,male,14,Technology,Gemini,,0.1280407603464451
1649144,male,17,Communications-Media,Gemini,,0.08970532512857514
1650898,male,38,Communications-Media,Leo,,0.09049429763175079
1651174,male,24,,Leo,,0.10358898662018357
1651222,female,38,,Virgo,,0.06068733088921704
1651460,male,15,,Sagittarius,,0.04881831911628423
1652671,male,16,,Capricorn,,0.017867927229750197
1653895,female,13,Student,Sagittarius,,0.05404449225048246
1656770,female,48,,Leo,,0.10926184077908724
1656799,male,14,Student,Libra,,0.04167286423698902
1657422,female,24,,Pisces,,0.15663993636885204
1659469,male,24,BusinessServices,Libra,,0.07680478130360206
1660425,male,26,Education,Virgo,,0.09698631419776493
1662633,female,23,Engineering,Pisces,,0.06703951332167261
1662996,female,17,Student,Gemini,,0.0795622133143083
1666666,male,17,Student,Gemini,,0.08008989050165523
1666711,male,25,,Aries,,0.09497513430416657
1667602,female,37,Arts,Aquarius,,0.15078813518896164
1667720,male,33,Technology,Sagittarius,,0.08725098533097148
1668490,female,26,Chemicals,Gemini,,0.03466497319701367
1668565,male,40,,Aries,,0.06141859774212715
1670566,female,15,,Libra,,0.05604805261265447
1670866,female,34,Consulting,Aquarius,,0.13885762594492
1671557,male,14,,Scorpio,,0.04407404105193196
1671925,male,24,,Sagittarius,,0.09501745393304672
1672374,female,37,Arts,Scorpio,,0.05533833302962509
1672765,female,15,Student,Virgo,,0.02466227342392058
1672777,female,16,Student,Cancer,,0.13520319481015358
1672912,female,17,Education,Aries,,0.029814144642576014
1673216,male,17,Student,Taurus,,0.0409811405773864
1673237,female,42,Non-Profit,Aquarius,,0.14910582097750588
1674780,female,27,Education,Sagittarius,,0.0592333440066787
1674896,female,15,Student,Capricorn,,0.0843175095101293
167518,male,26,Non-Profit,Scorpio,,0.1376492387598157
1675346,male,23,Student,Libra,,0.1365759580899144
1675405,female,17,Student,Leo,,0.07466427988573535
1675646,male,25,,Leo,,0.045808225244618195
1676824,female,40,Non-Profit,Cancer,,0.10054856552731438
1677188,female,27,,Cancer,,0.0982140599087894
1677529,male,27,BusinessServices,Pisces,,0.13188395189983138
1677923,female,15,Student,Virgo,,-0.02582070707070707
1679249,female,37,,Leo,,0.20417095842030877
1679760,female,38,Non-Profit,Aries,,0.0752114345600042
1680014,male,24,,Gemini,,0.07343701171200159
1681913,male,26,,Leo,,0.027531007296625845
1682363,female,26,,Capricorn,,0.06583527485348992
1682626,male,25,,Aquarius,,0.10436667781222705
1683533,male,16,Student,Gemini,,0.0645761420351893
1683973,female,27,,Cancer,,0.05352677715679498
1684227,male,45,,Gemini,,0.08375580752689309
1684840,male,15,Student,Scorpio,,0.09394174674040986
1684977,male,17,,Cancer,,0.030578322591441325
1685189,female,15,Arts,Pisces,,0.06330965181771633
1685295,female,17,Student,Capricorn,,0.037290940344584037
1687950,female,17,,Taurus,,0.15022548312527095
1688696,male,13,Student,Virgo,,0.053194616056105475
1689280,female,27,,Leo,,0.08336696647760432
1690553,male,17,Student,Scorpio,,0.09452363596640921
1693155,female,17,Communications-Media,Sagittarius,,0.04258897002792568
1694057,female,25,Arts,Capricorn,,0.09615264914880335
1695144,male,24,Non-Profit,Sagittarius,,0.1072216604862236
1695621,female,26,,Virgo,,0.05523041613464953
1697193,male,23,Telecommunications,Pisces,,0.06432717706203135
1697732,male,36,Advertising,Aries,,0.09105031102863903
1697956,male,23,Chemicals,Libra,,0.11788123262004625
